ANO;ESTADO;REFINARIA;MATÉRIA PRIMA;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
2010;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;11912,725;10532,19;17276,948;12083,681;10084,714;9837,393;10962,651;1420,356;1771,005;12829,574;13737,058;3464,856;115913,151
2010;BAHIA;DAX OIL;OUTRAS CARGAS;m3;11,97;35;232,81;1041,731;1891,341;98,689;1147,55;1793,751;363,458;1036,499;2995,6;813,555;11461,954
2011;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;829172;682483;762376;728319;785855;353976;259676;779284;781456;703624;795775;724252;8186248
2011;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;1019446;958176;1145885;1086008;1205559;1171220;1054832;1097358;1140443;1215458;880951;893138;12868474
2011;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;627289;608019;611892;588889;615283;154551;461544;676882;650127;654135;694053;527824;6870488
2011;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;607055;551530;635393;595483;645965;685328;718156;640506;371494;666837;670411;642221;7430379
2011;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;315272;379035;342243;227707;405199;366723;327995;361214;301312;454852;463301;469457;4414310
2011;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;39241;30983;24412;15979;33946;33307;38308;40218;38282;37007;36243;34281;402207
2011;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1484546;1290515;1447721;1292628;1425311;1471637;1649075;1511550;1528288;1511193;1484944;1407744;17505152
2011;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;220672;198923;192185;199266;201352;198333;202509;215417;195423;227218;208487;202564;2462349
2011;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;208153;157096;196449;178910;184608;163339;181605;176478;219772;225357;201701;175749;2269217
2011;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;671813;613442;573045;658542;655460;682467;631476;658766;644087;680068;637550;684334;7791050
2011;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1134896;908720;1124707;842256;1101952;1037845;1132098;1030791;1082227;1110543;1088185;1123248;12717468
2011;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;172435;153563;170584;161877;171849;123221;163300;176781;170564;178136;170952;175081;1988343
2011;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;328,8;0;0;609,902;118,35;91,9;274;127,3;90;1640,252
2011;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;10557,014;48877,454;74836,71;74666,327;78649,577;72873,524;74068,68;81142,64;30654,871;73449,321;76499,852;62414,095;758690,065
2011;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;1478,285;1468,855;1162,457;690,887;399,571;138,329;216,016;14,898;212,101;56,595;295,402;31,844;6165,24
2011;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;766,819;995,075;1349,706;961,345;2513,5;1294;1328,588;979,049;917,75;1172,508;1464,155;929,597;14672,092
2011;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;14436;57189;90250;82945;60063;0;0;72634;39164;21391;59738;91160;588970
2011;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;41856;51544;69856;101587;36440;0;15754;59513;8735;0;30721;20605;436611
2011;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;494999;418258;455449;477876;482635;313220;496049;441944;473349;489596;429408;416290;5389073
2011;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;1583;0;43;26751;1043;0;0;0;0;0;0;5599;35019
2011;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;321651;356245;457259;521015;284424;339652;352960;130109;327536;359571;364846;362283;4177551
2011;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;83017;221534;463576;319067;520013;305474;240968;407560;354596;391290;347705;494035;4148835
2011;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;0;20711;22592;22542;11792;37157;19519;31279;8988;7582;10805;26832;219799
2011;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;304684;228177;232452;285990;309653;262636;347211;307233;297846;290068;286292;285091;3437333
2011;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;84703;136083;101761;105820;95367;90350;90721;125124;92801;104581;99392;88046;1214749
2011;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;13891,055;17721,062;14629,312;18190,119;17142,214;26745,389;29213,949;31495,188;35949,566;36248,321;34154,022;39730,911;315111,108
2011;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;62169,104;13527,547;0;0;0;0;0;0;28023,445;0;0;15049,334;118769,43
2011;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;34665,562;35778,38;38757,284;37400,697;26211,161;18617,24;8256,19;14338,043;16542,035;1634,808;16105,807;17880,863;266188,07
2011;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;4364;2112;763;4208;4565;3857;806;0;2028;2267;796;5181;30947
2011;BAHIA;RLAM;OUTRAS CARGAS ;m3;53125;51667;81787;39889;29093;49846;52638;41960;45214;34648;20014;34709;534590
2011;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;31643;29298;42928;28246;39806;7916;36956;21317;14825;22980;36748;48305;360968
2011;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;20875;10791;29161;14300;27914;27625;29480;31353;11521;26850;19099;22937;271906
2011;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;13317;4022;12143;1293;0;1294;4721;25298;4683;14575;9979;7682;99007
2011;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;684;0;0;35;667;20;525;0;301;324;131;133;2820
2011;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;47754;6438;16709;36054;20474;26555;25276;45428;10440;48316;36032;37909;357385
2011;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;687;1555;1034;787;892;47;1225;4589;455;932;597;151;12951
2011;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;0;0;0;0;0;0;574;0;0;2365;0;266;3205
2011;PARANÁ;REPAR;OUTRAS CARGAS ;m3;2070;372;263;0;2913;3154;893;16060;2445;5675;20818;843;55506
2011;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;4908;1185;4740;8646;34522;20817;9283;688;2546;0;0;0;87335
2011;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;917;0;917
2011;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;28575,488;20439,098;21771,157;19665,174;24184,925;26285,969;23923,38;15261,836;20057,321;16841,551;25609,574;24523,985;267139,458
2011;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;3563,653;3287,823;1994,717;1121,622;3554,438;2145,357;1770,03;3852,462;549,615;2016,545;4272,49;2448,749;30577,501
2011;BAHIA;DAX OIL;OUTRAS CARGAS;m3;4012,134;1625,263;3634,897;664,485;7236,5;9171;5974,866;3573,966;4408,47;3868,697;1495,83;1769,735;47435,843
2012;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;767398;414355;733411;724905;731528;232629;758046;739100;673954;739025;677927;767173;7959451
2012;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;955719;850331;910915;1054309;1224567;1161981;1231102;1263325;1038004;1180044;1206356;1318199;13394852
2012;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;663199;573950;630772;573426;676189;652674;625238;637536;598027;612461;650417;642825;7536714
2012;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;638801;622169;709493;670981;708283;684746;713014;700233;705631;732413;698346;736491;8320601
2012;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;553328;511743;520123;498949;533891;491434;481841;291258;379161;254052;281458;351186;5148424
2012;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;38178;36691;37754;35965;37772;35340;37715;38702;37284;39463;37833;40862;453559
2012;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1368182;1385524;1448671;1321689;1138620;1566945;1586740;1596674;1477131;1672872;1343413;1622249;17528710
2012;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;178565;171390;185817;171906;179997;184591;35503;194926;206766;190145;181218;202125;2082949
2012;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;225189;221526;229355;203818;246186;247955;261654;229821;209974;247468;255960;255541;2834447
2012;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;664753;603767;662340;629721;646707;661121;621864;765013;736704;772187;689561;853167;8306905
2012;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1095069;1050477;1046913;1088571;935289;1088134;1132644;1137024;1058768;1099202;991755;1128668;12852514
2012;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;181377;171929;182930;174841;180198;176034;181306;181609;174133;150081;180686;186342;2121466
2012;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;141,45;103,37;204,5;131;0;314;0;155;251;0;0;0;1300,32
2012;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;52092,093;75512,261;80905,557;79159,171;57752,089;78693,867;79915,111;82166,897;80524,568;83102,967;80551,666;77716,247;908092,494
2012;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;1509;1941,864;1964,425;2271;1926,6;1860,55;1830,917;2901,823;1934,157;1894,258;1825,51;1780,158;23640,262
2012;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;73228;0;113323;80028;89423;0;90847;113230;143336;104464;170303;117917;1096099
2012;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;43548;100284;10473;0;0;0;0;0;0;0;0;0;154305
2012;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;323896;442856;477153;427739;490422;462272;313954;447501;481414;550114;461396;468813;5347530
2012;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;1678;0;0;12834;598;0;0;0;0;0;1498;1519;18127
2012;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;253842;240085;322208;288527;272888;370761;288687;450601;416406;275594;340553;281944;3802096
2012;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;424935;374018;395768;433978;407244;357463;435111;420124;492448;302684;533747;390732;4968252
2012;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;22905;24605;33969;50559;14099;6661;459;34835;45720;15570;686;7616;257684
2012;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;300418;307110;300922;312901;342963;303494;323426;254751;224007;232341;211474;161103;3274910
2012;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;127058;84074;159693;98469;101987;103864;99466;104650;137814;114096;96929;93867;1321967
2012;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;33127,973;39811,135;36898,115;41249,135;42256,503;34244,091;39530,86;34567,501;11236,46;13041,948;3876,111;9802,441;339642,273
2012;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;26310,877;0;0;0;0;0;0;0;0;0;0;0;26310,877
2012;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;21937,326;7804,816;5245,2;4414,634;0;0;0;0;0;0;0;0;39401,976
2012;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;8768;12496;11168;4361;3260;1012;3801;311;4958;6277;1657;7801;65870
2012;BAHIA;RLAM;OUTRAS CARGAS ;m3;20222;15972;27983;29969;27682;17948;19463;21426;27224;42625;34031;13936;298481
2012;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;24034;48476;56979;92150;10766;7505;29344;42983;1660;2440;11500;14274;342111
2012;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;16431;13429;23490;32256;22973;32243;17812;17072;7976;12923;15337;8865;220807
2012;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;6103;7047;1126;3768;12409;14779;36473;26373;11977;44248;5061;0;169364
2012;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;177;17;56;0;0;569;525;717;262;774;15;0;3112
2012;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;26051;41877;75074;36719;76108;9395;9141;42793;44771;75782;40610;18691;497012
2012;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;3157;32;1353;249;1195;0;553;229;0;1533;1271;8239;17811
2012;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;1530;0;162;0;1575;635;1253;0;221;1729;345;0;7450
2012;PARANÁ;REPAR;OUTRAS CARGAS ;m3;4313;2776;0;0;1689;0;1463;1247;1401;0;1972;5689;20550
2012;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;0;0;1102;570;693;0;0;0;737;3276;3716;913;11007
2012;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;24114,229;17700,358;18028,413;10771,431;12301,569;13478,899;11894,251;21912,429;55294,186;35016,755;41492,17;4511,724;266516,414
2012;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;2846,271;1641,007;1527,137;445,133;0;0;0;0;0;0;0;0;6459,548
2012;BAHIA;DAX OIL;OUTRAS CARGAS;m3;1729,75;4716;2010,05;98,1999999999998;4999,934;865,096;3614,29;11224,124;28190,594;5030,702;2810,952;2486,535;67776,227
2013;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;738076;658609;715475;694102;666458;563365;773958;754797;721035;751585;771934;809738;8619132
2013;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;1344874;1097206;1324443;1180312;1225123;1263389;1387626;1290023;1346835;1114922;1277545;1318898;15171196
2013;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;676035;692738;665885;651626;686185;652425;688393;734979;708747;748372;691274;715420;8312079
2013;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;685373;683044;755178;693154;730363;723049;755362;645992;531016;775670;743347;785394;8506942
2013;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;569374;597734;506224;599827;671769;617044;648286;681024;647202;677288;598875;663010;7477657
2013;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;39212;37094;40366;38515;40856;39389;41902;42938;41062;38416;40692;41743;482185
2013;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1569448;1440662;1555484;1422980;1446968;1509121;1612344;1438873;1438287;1751077;1518172;1664140;18367556
2013;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;194801;179962;189652;178738;174757;169320;182451;172931;172731;187308;207917;210771;2221339
2013;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;243248;199078;260146;221579;202446;215483;192011;235570;211410;216990;214946;206455;2619362
2013;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;864123;780462;775403;806673;785097;724980;787107;821948;818518;793648;702012;282843;8942814
2013;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1115574;993584;1122348;1006998;1055390;1084885;1107101;1024613;695710;418740;1074830;1080695;11780468
2013;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;186353;168887;187167;175825;185581;180760;185873;172747;165452;185129;183224;185894;2162892
2013;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;82918,411;71215,436;71006,605;72527,25;72328,177;78312,343;62368,603;61904,013;66366,003;81902,112;81389,379;83558,566;885796,898
2013;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;230,17;2078,958;2896,198;1204,123;2896,198;2024,303;2809,434;2669,602;1866,787;3920,936;3037,464;2719,437;28353,61
2013;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;149345;115754;182610;182644;235024;92548;97701;139505;148297;22232;91847;72416;1529923
2013;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;0;0;0;59064;48887;107607;41112;58329;31742;153964;29134;18019;547858
2013;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;501986;387233;505411;494553;506078;491161;504730;418946;342084;500520;470139;540039;5662880
2013;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;2562;584;1497;41260;19275;13360;7758;0;1284;2343;626;6728;97277
2013;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;380850;265780;369029;368616;348430;331264;397282;318306;309687;237818;289927;331420;3948409
2013;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;;0;0;0;0
2013;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;425730;394222;510915;546198;620614;518721;495914;611078;558533;378792;525455;455726;6041898
2013;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;17387;175;0;;0;0;0;17562
2013;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;19079;18519;3816;31482;60744;41247;40814;28751;44382;51401;56671;71644;468550
2013;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;170709;155545;252481;175984;247184;279030;223509;211018;182286;227835;188802;25632;2340015
2013;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;113146;109774;120200;174289;154280;101989;113061;169581;92356;41287;145988;166343;1502294
2013;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;;0;0;0;0;0;857,974;857,974
2013;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;19354,927;6245,013;0;0;0;0;25599,94
2013;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;3601;3110;3087;1904;5744;3731;10336;5271;3115;2716;4862;3369;50846
2013;BAHIA;RLAM;OUTRAS CARGAS ;m3;21277;18294;9994;15115;31249;34228;24445;41280;55600;36034;117103;135963;540582
2013;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;11338;2984;24453;15771;9482;34128;34844;11793;10978;2725;9305;375;168176
2013;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;3391;7215;12236;7789;9259;7389;3853;4826;7299;7232;3243;3488;77220
2013;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;86;19518;27682;7938;0;0;0;469;914;11709;20300;5061;93677
2013;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;0;280;779;746;177;1263;488;318;625;290;936;77;5979
2013;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;38109;20915;16182;10379;31209;41660;20378;44425;19415;18588;47886;21366;330512
2013;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;9523;954;6844;385;0;87;0;0;0;413;0;0;18206
2013;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;3750;2211;582;160;1553;0;0;398;698;557;2423;1838;14170
2013;PARANÁ;REPAR;OUTRAS CARGAS ;m3;696;1397;0;3233;7126;7174;4992;48;0;0;1631;11915;38212
2013;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;1788;0;1359;12207;22456;15446;11194;17226;11985;5461;10691;1682;111495
2013;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;1360,442;5034,637;3256,077;2390,916;3148,498;15190,57
2013;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;;0;0
2013;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;263,308;397,294;435,677;682,681;445,375;346,825;0;582,376;569,478;3723,014
2013;BAHIA;DAX OIL;OUTRAS CARGAS;m3;3679,126;2718,678;1502,526;5361,616;2113,786;2296,827;3129,637;4852,548;5256,521;3800,146;4642,574;3831,072;43185,057
2014;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;779417;722883;768954;687208;726198;711268;720772;716732;773400;793883;754667;794648;8950030
2014;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;1420749;1190544;1376895;1373514;1131502;1389291;1429386;1341660;1362310;1420332;1411070;1369495;16216748
2014;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;847183;590977;724280;628310;652433;693652;701511;705959;436565;531361;700070;735383;7947684
2014;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;744239;678111;780804;764421;789623;749857;741057;768547;758782;771594;766970;672006;8986011
2014;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;683244;583306;659218;628944;491182;623491;501296;672787;643337;673965;692182;710319;7563271
2014;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;43761;37979;43864;42208;43464;42799;44629;44084;42458;41054;43551;42473;512324
2014;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1103103;1089207;1603863;1535103;1594577;1393091;1248887;1529665;1705902;1702649;1637918;1614230;17758195
2014;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;208223;185200;202702;206044;203110;210370;206403;189982;188788;205281;203821;185425;2395349
2014;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;232455;216525;235859;196722;218683;233137;223215;235380;238283;247350;209114;224217;2710940
2014;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;801001;732660;747702;878078;886487;786700;694754;842724;845404;829922;781727;633295;9460454
2014;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1188195;1007267;1107147;1035587;1095819;1020247;1064684;1080749;1044850;1086628;1023739;1077407;12832319
2014;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;181655;168345;187331;180576;187277;181870;188362;186313;181680;187392;180553;187196;2198550
2014;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;169249;169249
2014;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;35338,895;40672,896;45182,458;34300,589;17068,102;26021,167;544,692;0;59916,905;43864,641;75125,357;59195,771;437231,473
2014;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;2531,778;2988,864;2083,363;1675,464;2286,927;2378,163;2607,505;2607,072;1603,053;1093,003;1699,824;489,052;24044,068
2014;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;75819;63777;107239;159611;144094;137928;115467;146818;77409;85446;97243;103519;1314370
2014;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;25978;29927;15271;147;0;0;0;0;7002;44154;3028;30295;155802
2014;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;526509;450562;521597;475358;462402;486581;516584;520823;448386;436292;433730;445377;5724201
2014;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;12342;14548;8778;6400;2947;1222;15005;22619;3037;9654;10832;3448;110832
2014;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;276405;270443;319029;281746;199263;363298;456473;341164;273915;282670;241202;274979;3580587
2014;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;289715;392032;496933;508920;463560;614600;871423;559435;340144;410943;413498;492315;5853518
2014;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;26651;24754;24151;24137;24948;39519;77024;46420;27976;39218;48154;38683;441635
2014;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;171813;194841;252555;117150;138130;207647;335099;168333;142212;194657;179168;247973;2349578
